reference_predicted_price,item_name,item_wear,item_is_stattrak,item_rarity,item_quality,item_float_value,item_paint_index
290156,★ Butterfly Knife | Fade (Factory New),Factory New,False,6,3,0.019590962678194046,38
166948,★ Butterfly Knife | Slaughter (Factory New),Factory New,False,6,3,0.0332036055624485,59
17096,★ Stiletto Knife | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.20567253232002258,857
13859,★ Nomad Knife | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.15997129678726196,410
21625,★ Falchion Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.1160544902086258,59
42722,★ Butterfly Knife | Forest DDPAT (Well-Worn),Well-Worn,False,6,3,0.38409361243247986,5
29952,★ Classic Knife | Fade (Factory New),Factory New,False,6,3,0.01810287870466709,38
39407,★ Skeleton Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.12891629338264465,59
92658,★ Butterfly Knife | Autotronic (Field-Tested),Field-Tested,False,6,3,0.2413172572851181,1115
47819,★ Talon Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.009909369982779026,409
83941,★ StatTrak™ Karambit | Autotronic (Well-Worn),Well-Worn,True,6,3,0.3839826285839081,576
89284,★ Butterfly Knife | Blue Steel (Minimal Wear),Minimal Wear,False,6,3,0.11201252043247223,42
15850,★ Flip Knife | Ultraviolet (Minimal Wear),Minimal Wear,False,6,3,0.13269570469856262,98
5220,★ Paracord Knife | Safari Mesh (Battle-Scarred),Battle-Scarred,False,6,3,0.7891335487365723,72
13452,★ Classic Knife | Case Hardened (Battle-Scarred),Battle-Scarred,False,6,3,0.5362157821655273,44
15875,★ Falchion Knife | Case Hardened (Well-Worn),Well-Worn,False,6,3,0.41632890701293945,44
21242,★ Stiletto Knife | Blue Steel (Minimal Wear),Minimal Wear,False,6,3,0.1372428834438324,42
24188,★ Skeleton Knife | Damascus Steel (Factory New),Factory New,False,6,3,0.059525229036808014,410
11654,★ Bayonet | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.18690821528434753,72
6875,★ Shadow Daggers | Freehand (Factory New),Factory New,False,6,3,0.03998732566833496,581
9779,★ Kukri Knife | Blue Steel (Battle-Scarred),Battle-Scarred,False,6,3,0.9819087982177734,42
13485,★ Huntsman Knife,Field-Tested,False,6,3,0.3102806508541107,0
46187,★ M9 Bayonet | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.24908944964408875,44
26096,★ StatTrak™ Talon Knife | Rust Coat (Battle-Scarred),Battle-Scarred,True,6,3,0.5184450149536133,414
11323,★ Falchion Knife | Damascus Steel (Factory New),Factory New,False,6,3,0.04807242006063461,411
18537,★ Paracord Knife | Fade (Factory New),Factory New,False,6,3,0.025052575394511223,38
28271,★ Bowie Knife | Doppler (Factory New),Factory New,False,6,3,0.039251089096069336,418
55977,★ Butterfly Knife | Bright Water (Minimal Wear),Minimal Wear,False,6,3,0.10296604782342911,579
12920,★ Flip Knife | Damascus Steel (Well-Worn),Well-Worn,False,6,3,0.4138469398021698,410
39654,★ Skeleton Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.10175039619207382,59
54264,★ Karambit | Damascus Steel (Well-Worn),Well-Worn,False,6,3,0.4446547031402588,410
75761,★ Butterfly Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.19392162561416626,12
47177,★ Butterfly Knife | Forest DDPAT (Minimal Wear),Minimal Wear,False,6,3,0.1318942755460739,5
43865,★ Butterfly Knife | Urban Masked (Battle-Scarred),Battle-Scarred,False,6,3,0.7121806144714355,143
21450,★ Bowie Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.046290431171655655,572
13997,★ Gut Knife | Doppler (Factory New),Factory New,False,6,3,0.008230947889387608,421
15682,★ Gut Knife | Doppler (Factory New),Factory New,False,6,3,0.0065329656936228275,419
36259,★ Bayonet | Crimson Web (Minimal Wear),Minimal Wear,False,6,3,0.08807212114334106,12
54597,★ Karambit | Bright Water (Factory New),Factory New,False,6,3,0.0529773123562336,578
35668,★ Talon Knife | Blue Steel (Battle-Scarred),Battle-Scarred,False,6,3,0.8299700021743774,42
23080,★ StatTrak™ Flip Knife | Tiger Tooth (Factory New),Factory New,True,6,3,0.067039355635643,409
6463,★ Paracord Knife | Stained (Battle-Scarred),Battle-Scarred,False,6,3,0.7358920574188232,43
44657,★ Stiletto Knife | Doppler (Factory New),Factory New,False,6,3,0.019058335572481155,420
88220,★ Karambit | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.10648075491189957,59
10155,★ Huntsman Knife | Autotronic (Field-Tested),Field-Tested,False,6,3,0.31907936930656433,1117
22026,★ Survival Knife | Doppler (Factory New),Factory New,False,6,3,0.020589835941791534,421
10551,★ Falchion Knife | Lore (Field-Tested),Field-Tested,False,6,3,0.16965842247009277,1106
31408,★ Skeleton Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.26545795798301697,12
19152,★ Stiletto Knife | Blue Steel (Battle-Scarred),Battle-Scarred,False,6,3,0.781450629234314,42
28404,★ Shadow Daggers | Gamma Doppler (Factory New),Factory New,False,6,3,0.009417346678674221,568
17163,★ Nomad Knife,Field-Tested,False,6,3,0.25120145082473755,0
23585,★ Nomad Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.09936060756444931,59
90898,★ Karambit | Tiger Tooth (Factory New),Factory New,False,6,3,0.022340280935168266,409
23864,★ Nomad Knife | Crimson Web (Minimal Wear),Minimal Wear,False,6,3,0.12131597101688385,12
48792,★ Talon Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.00654077623039484,409
7281,★ Gut Knife | Blue Steel (Minimal Wear),Minimal Wear,False,6,3,0.12863996624946594,42
22045,★ Skeleton Knife | Case Hardened (Well-Worn),Well-Worn,False,6,3,0.4050232768058777,44
18368,★ Bowie Knife | Marble Fade (Factory New),Factory New,False,6,3,0.0234125517308712,413
5327,★ Survival Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.5045788884162903,414
36041,★ Talon Knife | Blue Steel (Well-Worn),Well-Worn,False,6,3,0.4218103885650635,42
31270,★ Flip Knife | Doppler (Factory New),Factory New,False,6,3,0.007805394474416971,420
10474,★ StatTrak™ Gut Knife | Freehand (Factory New),Factory New,True,6,3,0.06310064345598221,580
15866,★ Nomad Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.29205337166786194,44
10045,★ Survival Knife | Case Hardened (Battle-Scarred),Battle-Scarred,False,6,3,0.4653099477291107,44
12236,★ Ursus Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.2250400185585022,44
6775,★ Survival Knife | Damascus Steel (Minimal Wear),Minimal Wear,False,6,3,0.12471862137317657,410
17910,★ Stiletto Knife | Damascus Steel (Minimal Wear),Minimal Wear,False,6,3,0.10510547459125519,857
4923,★ Shadow Daggers | Black Laminate (Well-Worn),Well-Worn,False,6,3,0.40807434916496277,1113
34500,★ M9 Bayonet | Bright Water (Field-Tested),Field-Tested,False,6,3,0.20470614731311798,579
5720,★ Survival Knife | Boreal Forest (Minimal Wear),Minimal Wear,False,6,3,0.12225240468978882,77
56754,★ Bayonet | Doppler (Factory New),Factory New,False,6,3,0.02025364525616169,419
108413,★ M9 Bayonet | Doppler (Factory New),Factory New,False,6,3,0.024062369018793106,418
5977,★ Falchion Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.2568512558937073,72
43680,★ Bayonet | Doppler (Factory New),Factory New,False,6,3,0.007111826911568642,418
10247,★ Huntsman Knife | Autotronic (Field-Tested),Field-Tested,False,6,3,0.22617687284946442,1117
41126,★ Butterfly Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.2927289307117462,72
7486,★ Kukri Knife | Stained (Battle-Scarred),Battle-Scarred,False,6,3,0.46671536564826965,43
5795,★ Kukri Knife | Scorched (Battle-Scarred),Battle-Scarred,False,6,3,0.4615214765071869,175
15687,★ Gut Knife | Fade (Factory New),Factory New,False,6,3,0.020827770233154297,38
27472,★ StatTrak™ Nomad Knife | Marble Fade (Factory New),Factory New,True,6,3,0.024020330980420113,413
6309,★ Ursus Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.5309783220291138,414
21612,★ Bowie Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.026535963639616966,572
153206,★ Butterfly Knife,Factory New,False,6,3,0.0,0
31231,★ Bowie Knife | Doppler (Factory New),Factory New,False,6,3,0.015918802469968796,419
5651,★ Kukri Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.35249727964401245,5
60645,★ StatTrak™ Karambit | Black Laminate (Well-Worn),Well-Worn,True,6,3,0.40322884917259216,566
6632,★ Gut Knife | Urban Masked (Minimal Wear),Minimal Wear,False,6,3,0.09994211047887802,143
36635,★ Bayonet | Marble Fade (Factory New),Factory New,False,6,3,0.028504183515906334,413
6041,★ Gut Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.24593862891197205,565
28264,★ Talon Knife | Stained (Well-Worn),Well-Worn,False,6,3,0.44135284423828125,43
69076,★ Karambit | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.1686185896396637,566
268457,★ Karambit | Doppler (Factory New),Factory New,False,6,3,0.04200255125761032,419
4951,★ Shadow Daggers | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.6246908903121948,414
7638,★ StatTrak™ Huntsman Knife | Rust Coat (Battle-Scarred),Battle-Scarred,True,6,3,0.6794952154159546,414
19653,★ Skeleton Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.3484308123588562,98
19856,★ Flip Knife | Lore (Minimal Wear),Minimal Wear,False,6,3,0.11251454055309296,559
5190,★ Navaja Knife | Stained (Field-Tested),Field-Tested,False,6,3,0.32121729850769043,43
12368,★ Kukri Knife,Minimal Wear,False,6,3,0.1433744579553604,0
17621,★ Bayonet | Night (Minimal Wear),Minimal Wear,False,6,3,0.1252971589565277,40
19266,★ Bayonet | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.3019189238548279,12
53625,★ Butterfly Knife | Bright Water (Field-Tested),Field-Tested,False,6,3,0.18158547580242157,579
5005,★ Navaja Knife | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.1518891304731369,857
11892,★ Gut Knife | Marble Fade (Factory New),Factory New,False,6,3,0.007858793251216412,413
14967,★ Skeleton Knife | Night Stripe (Field-Tested),Field-Tested,False,6,3,0.2772495150566101,735
10616,★ Huntsman Knife | Ultraviolet (Minimal Wear),Minimal Wear,False,6,3,0.13047926127910614,620
27726,★ Nomad Knife | Marble Fade (Factory New),Factory New,False,6,3,0.005378623493015766,413
15832,★ Flip Knife | Lore (Field-Tested),Field-Tested,False,6,3,0.27974066138267517,559
148142,★ Karambit | Doppler (Factory New),Factory New,False,6,3,0.03846164420247078,418
9451,★ Nomad Knife | Night Stripe (Field-Tested),Field-Tested,False,6,3,0.3320940136909485,735
36995,★ Skeleton Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.036478202790021896,409
23077,★ Falchion Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.05374056100845337,571
13365,★ Bowie Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.33491089940071106,12
57335,★ Falchion Knife | Doppler (Factory New),Factory New,False,6,3,0.02927631326019764,416
24002,★ Falchion Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.05040754750370979,569
103222,★ M9 Bayonet | Doppler (Factory New),Factory New,False,6,3,0.01688673533499241,420
10280,★ Survival Knife | Case Hardened (Battle-Scarred),Battle-Scarred,False,6,3,0.6293060183525085,44
8997,★ Kukri Knife | Blue Steel (Well-Worn),Well-Worn,False,6,3,0.4111536145210266,42
9337,★ Gut Knife | Autotronic (Battle-Scarred),Battle-Scarred,False,6,3,0.6085996031761169,575
19126,★ Classic Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.10898828506469727,59
50643,★ Butterfly Knife | Scorched (Minimal Wear),Minimal Wear,False,6,3,0.14246143400669098,175
96770,★ Talon Knife | Fade (Factory New),Factory New,False,6,3,0.010111501440405846,38
48258,★ Karambit | Bright Water (Minimal Wear),Minimal Wear,False,6,3,0.0934477299451828,578
7475,★ Kukri Knife | Stained (Well-Worn),Well-Worn,False,6,3,0.4012635350227356,43
116633,★ Karambit | Marble Fade (Factory New),Factory New,False,6,3,0.021709153428673744,413
68272,★ Skeleton Knife | Doppler (Factory New),Factory New,False,6,3,0.03352513536810875,420
12968,★ Bayonet | Scorched (Well-Worn),Well-Worn,False,6,3,0.3823513984680176,175
210403,★ Skeleton Knife | Doppler (Factory New),Factory New,False,6,3,0.011958047747612,416
37345,★ M9 Bayonet | Freehand (Field-Tested),Field-Tested,False,6,3,0.16138340532779694,581
171643,★ M9 Bayonet | Gamma Doppler (Factory New),Factory New,False,6,3,0.0020193718373775482,569
174922,★ Flip Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.02701917663216591,568
25624,★ Talon Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.8497017621994019,414
82583,★ Paracord Knife | Doppler (Factory New),Factory New,False,6,3,0.006981137208640575,415
99186,★ Skeleton Knife | Doppler (Factory New),Factory New,False,6,3,0.03331649675965309,419
333688,★ Talon Knife | Doppler (Factory New),Factory New,False,6,3,0.010029444471001625,415
22899,★ Falchion Knife | Fade (Factory New),Factory New,False,6,3,0.028632577508687973,38
11179,★ Skeleton Knife | Forest DDPAT (Battle-Scarred),Battle-Scarred,False,6,3,0.6324178576469421,5
27303,★ Stiletto Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.028245680034160614,409
129840,★ Karambit | Marble Fade (Factory New),Factory New,False,6,3,0.034641578793525696,413
8918,★ Huntsman Knife | Scorched (Minimal Wear),Minimal Wear,False,6,3,0.1346094012260437,175
30640,★ Falchion Knife | Doppler (Factory New),Factory New,False,6,3,0.012622091919183731,421
25086,★ StatTrak™ Kukri Knife | Fade (Factory New),Factory New,True,6,3,0.028171030804514885,38
22161,★ Paracord Knife | Doppler (Factory New),Factory New,False,6,3,0.06400763988494873,420
18249,★ Kukri Knife | Slaughter (Factory New),Factory New,False,6,3,0.024095281958580017,59
53441,★ Butterfly Knife | Lore (Battle-Scarred),Battle-Scarred,False,6,3,0.9187003374099731,1105
222456,★ Stiletto Knife | Doppler (Factory New),Factory New,False,6,3,0.03471877798438072,415
43344,★ Stiletto Knife | Doppler (Factory New),Factory New,False,6,3,0.014776866883039474,420
45513,★ Nomad Knife | Doppler (Factory New),Factory New,False,6,3,0.023384766653180122,421
10287,★ Ursus Knife,Battle-Scarred,False,6,3,0.4854799807071686,0
55958,★ StatTrak™ M9 Bayonet | Case Hardened (Well-Worn),Well-Worn,True,6,3,0.4418524503707886,44
43333,★ Stiletto Knife | Doppler (Factory New),Factory New,False,6,3,0.01593128591775894,420
25831,★ Skeleton Knife | Crimson Web (Battle-Scarred),Battle-Scarred,False,6,3,0.7578046321868896,12
6325,★ Gut Knife | Bright Water (Minimal Wear),Minimal Wear,False,6,3,0.07217392325401306,578
27646,★ StatTrak™ Falchion Knife | Gamma Doppler (Minimal Wear),Minimal Wear,True,6,3,0.0783228725194931,570
241026,★ Butterfly Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.006452284287661314,569
25554,★ Skeleton Knife | Blue Steel (Minimal Wear),Minimal Wear,False,6,3,0.11770405620336533,42
25080,★ Paracord Knife | Doppler (Factory New),Factory New,False,6,3,0.008795095607638359,421
56592,★ Karambit | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.18927066028118134,410
44633,★ Karambit | Stained (Battle-Scarred),Battle-Scarred,False,6,3,0.5477951169013977,43
9426,★ Nomad Knife | Night Stripe (Battle-Scarred),Battle-Scarred,False,6,3,0.5904513001441956,735
7771,★ Falchion Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.23119612038135529,621
9473,★ Classic Knife | Night Stripe (Battle-Scarred),Battle-Scarred,False,6,3,0.6052131652832031,735
26880,★ Flip Knife | Lore (Factory New),Factory New,False,6,3,0.0530693382024765,559
5880,★ Shadow Daggers | Lore (Well-Worn),Well-Worn,False,6,3,0.40243610739707947,1108
24881,★ Bayonet | Lore (Field-Tested),Field-Tested,False,6,3,0.2377520650625229,558
24429,★ Huntsman Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.02232506312429905,571
6651,★ Survival Knife,Factory New,False,6,3,0.0,0
7216,★ Bowie Knife | Freehand (Field-Tested),Field-Tested,False,6,3,0.31312331557273865,581
18763,★ Bayonet | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.3061254322528839,12
23780,★ Bayonet | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.32550036907196045,44
19628,★ Bayonet | Damascus Steel (Factory New),Factory New,False,6,3,0.06619623303413391,410
22302,★ Skeleton Knife | Blue Steel (Well-Worn),Well-Worn,False,6,3,0.43597412109375,42
19567,★ Falchion Knife | Marble Fade (Factory New),Factory New,False,6,3,0.033157844096422195,413
48659,★ StatTrak™ Flip Knife | Gamma Doppler (Factory New),Factory New,True,6,3,0.049834948033094406,572
7254,★ Paracord Knife | Stained (Minimal Wear),Minimal Wear,False,6,3,0.12936659157276154,43
71207,★ Butterfly Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.26543447375297546,44
24215,★ Bowie Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.009636994451284409,570
11069,★ StatTrak™ Survival Knife | Stained (Minimal Wear),Minimal Wear,True,6,3,0.09712110459804535,43
17214,★ Nomad Knife,Factory New,False,6,3,0.0,0
15885,★ Nomad Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.25592684745788574,44
8013,★ Classic Knife | Urban Masked (Field-Tested),Field-Tested,False,6,3,0.2225111722946167,143
7551,★ Falchion Knife | Bright Water (Minimal Wear),Minimal Wear,False,6,3,0.11335121095180511,579
37768,★ Huntsman Knife | Case Hardened (Factory New),Factory New,False,6,3,0.0032338520977646112,44
6404,★ Ursus Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.7475506067276001,414
9424,★ Falchion Knife | Bright Water (Factory New),Factory New,False,6,3,0.010215611197054386,579
102499,★ M9 Bayonet | Doppler (Factory New),Factory New,False,6,3,0.0395437628030777,420
27448,★ Nomad Knife | Crimson Web (Minimal Wear),Minimal Wear,False,6,3,0.08160874247550964,12
8274,★ Falchion Knife | Urban Masked (Minimal Wear),Minimal Wear,False,6,3,0.14188671112060547,143
30423,★ Flip Knife | Crimson Web (Minimal Wear),Minimal Wear,False,6,3,0.08327451348304749,12
6176,★ Falchion Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.28079280257225037,72
9600,★ Shadow Daggers | Crimson Web (Minimal Wear),Minimal Wear,False,6,3,0.13055633008480072,12
98661,★ Skeleton Knife | Doppler (Factory New),Factory New,False,6,3,0.044698309153318405,419
16565,★ Gut Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.0054876068606972694,569
6669,★ Paracord Knife | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.17150932550430298,410
10267,★ Navaja Knife | Slaughter (Factory New),Factory New,False,6,3,0.06576087325811386,59
270081,★ Karambit | Gamma Doppler (Factory New),Factory New,False,6,3,0.008367657661437988,571
59689,★ Talon Knife | Marble Fade (Factory New),Factory New,False,6,3,0.02820422500371933,856
6840,★ Huntsman Knife | Freehand (Field-Tested),Field-Tested,False,6,3,0.17060084640979767,581
225615,★ Butterfly Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.0070740520022809505,572
13284,★ Paracord Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.011819609440863132,409
13012,★ Stiletto Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.2802976369857788,175
36504,★ M9 Bayonet | Freehand (Field-Tested),Field-Tested,False,6,3,0.21703357994556427,581
52985,★ Butterfly Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.5164227485656738,414
16655,★ Flip Knife | Autotronic (Field-Tested),Field-Tested,False,6,3,0.34494996070861816,574
52735,★ Butterfly Knife | Stained (Battle-Scarred),Battle-Scarred,False,6,3,0.6907346844673157,43
7122,★ StatTrak™ Shadow Daggers | Boreal Forest (Field-Tested),Field-Tested,True,6,3,0.35366159677505493,77
23721,★ Huntsman Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.015873072668910027,569
